"Model","Variable","Dependent","ImportanceScaled","ImportanceRaw"
"XGBoost Regression","cinema2","welloff",7.41332848038845,0.00383722071315171
"XGBoost Regression","smsport","welloff",7.2795570632809,0.00376797914994421
"XGBoost Regression","music2","welloff",7.24482349710151,0.00375000067240368
"XGBoost Regression","wwintr","welloff",7.23509123264119,0.00374496314481108
"XGBoost Regression","youth","welloff",7.23493489873136,0.0037448822246524
"XGBoost Regression","helpout","welloff",7.21664510747605,0.00373541522665956
"XGBoost Regression","clubdk","welloff",7.16824093850373,0.00371036069410042
"XGBoost Regression","heradd","welloff",7.11170230143934,0.00368109567099903
"XGBoost Regression","dsport2","welloff",6.99652058145494,0.00362147634037449
"XGBoost Regression","smconf","welloff",6.96449191096446,0.00360489794672231
"XGBoost Regression","helpfri","welloff",6.93748187802841,0.00359091725530693
"XGBoost Regression","alcok","welloff",6.88095472672067,0.00356165817736005
"XGBoost Regression","drgrisk","welloff",6.87360320437296,0.00355785294818392
"XGBoost Regression","offerany","welloff",6.80358156520745,0.00352160897425432
"XGBoost Regression","sex","welloff",6.71445017938199,0.00347547358435677
"XGBoost Regression","smcold","welloff",6.65796641871045,0.0034462369658825
"XGBoost Regression","hobby2","welloff",6.63120715812773,0.00343238607700738
"XGBoost Regression","smcope","welloff",6.62136131229619,0.00342728975844235
"XGBoost Regression","smkgf","welloff",6.59625281018179,0.00341429332038561
"XGBoost Regression","ssteals","welloff",6.50331134363955,0.0033661857906208
"XGBoost Regression","smkmum","welloff",6.4581193579411,0.00334279391960776
"XGBoost Regression","SDQscore2","welloff",6.45713285906517,0.00334228329689218
"XGBoost Regression","schsm","welloff",6.34803986629558,0.00328581555873345
"XGBoost Regression","smfriend","welloff",6.33170137747403,0.00327735857643549
"XGBoost Regression","drunkok","welloff",6.32914898710941,0.00327603743098765
"XGBoost Regression","afraid","welloff",6.27203861460335,0.00324647647130594
"XGBoost Regression","tantrum","welloff",6.23358366327233,0.00322657176370246
"XGBoost Regression","wwconf","welloff",6.16926661657175,0.00319328054984878
"XGBoost Regression","excite","welloff",6.13182560231308,0.00317390066727446
"XGBoost Regression","wwopti","welloff",6.09838545995095,0.00315659168018963
"XGBoost Regression","prosoc2","welloff",6.01861815627572,0.00311530324265383
"XGBoost Regression","herdang","welloff",6.00407655027086,0.00310777634675114
"XGBoost Regression","stepma","welloff",5.97923796343752,0.00309491961982551
"XGBoost Regression","dgclass","welloff",5.97886212395633,0.00309472508115832
"XGBoost Regression","mumscore2","welloff",5.93879725240282,0.00307398706106362
"XGBoost Regression","hpcclass","welloff",5.84867234862794,0.0030273374153005
"XGBoost Regression","smbkfrnd","welloff",5.75258825144925,0.00297760322520304
"XGBoost Regression","museum2","welloff",5.73146211640125,0.00296666810433129
"XGBoost Regression","smlot","welloff",5.72812422790192,0.00296494037637189
"XGBoost Regression","theatre2","welloff",5.70072304114249,0.00295075721941663
"XGBoost Regression","shops2","welloff",5.6798993643527,0.00293997865428045
"XGBoost Regression","smslim","welloff",5.67765007034388,0.00293881439485455
"XGBoost Regression","sattends","welloff",5.61000151611988,0.00290379875590508
"XGBoost Regression","schact","welloff",5.57433122267666,0.00288533541798519
"XGBoost Regression","smeasy","welloff",5.49431123235532,0.00284391618705006
"XGBoost Regression","cmpgame2","welloff",5.4335911417761,0.00281248679741874
"XGBoost Regression","frhouse2","welloff",5.38834236539204,0.00278906553091949
"XGBoost Regression","smfun","welloff",5.3792175698385,0.00278434243594347
"XGBoost Regression","somatic","welloff",5.23963308367552,0.00271209196397853
"XGBoost Regression","kind","welloff",5.15861000394089,0.00267015352288239
"XGBoost Regression","sayno","welloff",5.13837305788617,0.00265967865605604
"XGBoost Regression","smwind","welloff",5.10623973939073,0.00264304609544049
"XGBoost Regression","nothin2","welloff",5.10481008173775,0.00264230608884652
"XGBoost Regression","prosoc1","welloff",5.08009815727625,0.00262951492376375
"XGBoost Regression","loner","welloff",5.07136515364369,0.00262499462461397
"XGBoost Regression","steppa","welloff",5.04774341891668,0.0026127677537806
"XGBoost Regression","helpclw","welloff",4.98677893696004,0.00258121186447266
"XGBoost Regression","stupid","welloff",4.97139599928125,0.00257324948600172
"XGBoost Regression","talkma","welloff",4.95506772002115,0.00256479778828555
"XGBoost Regression","wwenerg","welloff",4.91342259978315,0.00254324181401546
"XGBoost Regression","injhepc","welloff",4.89819471981901,0.00253535969513048
"XGBoost Regression","street2","welloff",4.88207956515436,0.0025270183130592
"XGBoost Regression","lies","welloff",4.87479057637058,0.00252324545194654
"XGBoost Regression","noclubs","welloff",4.81462563069566,0.00249210341145013
"XGBoost Regression","Truant1","welloff",4.80596824162765,0.00248762225123425
"XGBoost Regression","sobeys","welloff",4.72387220079349,0.00244512843362048
"XGBoost Regression","npsoff","welloff",4.68682265940699,0.00242595118172922
"XGBoost Regression","simd","welloff",4.68218177562651,0.00242354900901869
"XGBoost Regression","parsmoke2","welloff",4.64689083120124,0.00240528202634099
"XGBoost Regression","canok","welloff",4.5934654722841,0.00237762847039959
"XGBoost Regression","sellpun","welloff",4.58649425610072,0.00237402009189519
"XGBoost Regression","withfrev2","welloff",4.56175297915003,0.00236121373363976
"XGBoost Regression","schdrg","welloff",4.55950081370205,0.00236004798792523
"XGBoost Regression","hyper2","welloff",4.5085008637289,0.00233364985044564
"XGBoost Regression","wwbands","welloff",4.46592667339817,0.00231161297923254
"XGBoost Regression","smkdad","welloff",4.38569323943259,0.00227008326750933
"XGBoost Regression","subuse2","welloff",4.26393400947856,0.00220705934506571
"XGBoost Regression","sbullied","welloff",4.25078632766158,0.00220025395972072
"XGBoost Regression","bruv","welloff",4.12858138654012,0.00213699933225328
"XGBoost Regression","smrelax","welloff",4.11022969981847,0.00212750029648333
"XGBoost Regression","helptch","welloff",4.10716332184417,0.00212591310537094
"XGBoost Regression","carer15","welloff",4.06809547777685,0.0021056911577168
"XGBoost Regression","smkbroth","welloff",3.98541813003714,0.00206289644922729
"XGBoost Regression","grandpa","welloff",3.93710967570349,0.00203789145962244
"XGBoost Regression","fights","welloff",3.92951344292957,0.0020339595656265
"XGBoost Regression","wwclose","welloff",3.90651512954913,0.00202205538456876
"XGBoost Regression","carsmk","welloff",3.89005380694128,0.00201353482214612
"XGBoost Regression","ssomatic","welloff",3.81585422379767,0.00197512829826159
"XGBoost Regression","slies","welloff",3.81181378985047,0.00197303692501767
"XGBoost Regression","smsmell","welloff",3.74207482791784,0.00193693926794642
"XGBoost Regression","steals","welloff",3.69609415359673,0.00191313916299
"XGBoost Regression","drglife","welloff",3.65399821741057,0.00189134984140519
"XGBoost Regression","sreflect","welloff",3.42318715198157,0.0017718794842732
"XGBoost Regression","health","welloff",3.39247423872405,0.00175598214109938
"XGBoost Regression","stimulants2","welloff",3.38115470650574,0.0017501230261814
"XGBoost Regression","volwork2","welloff",3.32114992332619,0.00171906388756184
"XGBoost Regression","subsinfo","welloff",3.28461500764696,0.0017001530116215
"XGBoost Regression","bullied","welloff",3.2660623201841,0.00169054993564754
"XGBoost Regression","cokeok","welloff",3.23429303636442,0.00167410580340149
"XGBoost Regression","difhome","welloff",3.20537764402118,0.00165913887690931
"XGBoost Regression","concert2","welloff",3.17759997968297,0.0016447608510005
"XGBoost Regression","agefr","welloff",3.16896013829872,0.00164028877365957
"XGBoost Regression","closefr","welloff",3.12115737630606,0.00161554553599658
"XGBoost Regression","dadscore2","welloff",3.11299196048083,0.00161131902656576
"XGBoost Regression","pressu1","welloff",3.06210048709818,0.00158497703776771
"XGBoost Regression","helpweb","welloff",3.05168705345931,0.00157958692948371
"XGBoost Regression","sfights","welloff",2.99567835644438,0.00155059620920592
"XGBoost Regression","oldbest","welloff",2.97546342475655,0.00154013273725905
"XGBoost Regression","seefrnds2","welloff",2.92767948664283,0.00151539924304374
"XGBoost Regression","smheart","welloff",2.9192186316329,0.00151101981102734
"XGBoost Regression","books2","welloff",2.9048965311994,0.00150360653363316
"XGBoost Regression","talkpa","welloff",2.89022251994438,0.00149601110331037
"XGBoost Regression","sloner","welloff",2.83965424299165,0.00146983640455464
"XGBoost Regression","snifdam","welloff",2.82473201177367,0.00146211249283704
"XGBoost Regression","homesmk","welloff",2.80468521880111,0.00145173605134655
"XGBoost Regression","mahome","welloff",2.77958947863853,0.00143874621901706
"XGBoost Regression","conduct2","welloff",2.73676036832014,0.00141657739840235
"XGBoost Regression","allife","welloff",2.64374679675009,0.00136843254627864
"XGBoost Regression","emotion2","welloff",2.62145836693981,0.00135689580879858
"XGBoost Regression","smclass","welloff",2.48337037915248,0.00128541994092403
"XGBoost Regression","spopular","welloff",2.46623059928084,0.00127654820152703
"XGBoost Regression","sibsmoke2","welloff",2.43113267937689,0.00125838113047382
"XGBoost Regression","helptfw","welloff",2.37251352511654,0.00122803920868926
"XGBoost Regression","sister","welloff",2.34821413074773,0.00121546157373949
"XGBoost Regression","ecig","welloff",2.33750509839975,0.00120991846029832
"XGBoost Regression","smharm","welloff",2.12696623391739,0.00110094121831418
"XGBoost Regression","longill","welloff",2.0837108744081,0.00107855176640969
"XGBoost Regression","wsport2","welloff",2.08000464407427,0.00107663338064784
"XGBoost Regression","soldbest","welloff",2.04401450421349,0.00105800448668902
"XGBoost Regression","church2","welloff",1.92702473470455,0.000997449289657875
"XGBoost Regression","numeffects","welloff",1.87145887741788,0.000968687788115284
"XGBoost Regression","socialnet2","welloff",1.86055410863382,0.000963043359332582
"XGBoost Regression","sfriend","welloff",1.75043186444969,0.000906042869272019
"XGBoost Regression","helpoth","welloff",1.31533848141962,0.000680833727934905
"XGBoost Regression","films2","welloff",1.30923412081382,0.000677674043453222
"XGBoost Regression","helpkst","welloff",1.17312048673574,0.000607220122868359
"XGBoost Regression","helptft","welloff",1.13546427406445,0.000587728851218469
"XGBoost Regression","helpksw","welloff",1.1226176945483,0.000581079319750529
"XGBoost Regression","helpdsv","welloff",1.03501008577053,0.000535732653685336
"XGBoost Regression","exclax","welloff",0.979729139058311,0.00050711862500336
"XGBoost Regression","publib2","welloff",0.969132651172976,0.000501633765819279
"XGBoost Regression","fostpa","welloff",0.797761812079749,0.000412930326448107
"XGBoost Regression","othdrgoff","welloff",0.657096986813841,0.000340120659029468
"XGBoost Regression","comp","welloff",0.542240975768627,0.000280669918949813
"XGBoost Regression","ahome","welloff",0.28940740770046,0.000149800471179115
"XGBoost Regression","grandma","welloff",0,0
"XGBoost Regression","mags2","welloff",0,0
"XGBoost Regression","afraid","helptch",100,0.0491361203694899
"XGBoost Regression","smcost","helptch",89.4970002923273,0.0439753537907207
"XGBoost Regression","canok","helptch",42.1529300005632,0.0207123144243436
"XGBoost Regression","candang","helptch",26.2294063430564,0.0128881126729268
"XGBoost Regression","hpcclass","helptch",26.2023247175733,0.0128748058128315
"XGBoost Regression","cokedang","helptch",26.1469015312768,0.0128475730093002
"XGBoost Regression","alcok","helptch",25.2214105867198,0.0123928226647739
"XGBoost Regression","sex","helptch",22.4509426998174,0.0110315222290675
"XGBoost Regression","smclass","helptch",18.8222339642359,0.00924851553689399
"XGBoost Regression","cokeok","helptch",16.9401084851811,0.00832371209600079
"XGBoost Regression","prosoc1","helptch",16.3061724427392,0.00801222051912091
"XGBoost Regression","helpadv","helptch",16.1810533215806,0.00795074183714321
"XGBoost Regression","hpbclass","helptch",15.9852199807976,0.00785451693109246
"XGBoost Regression","subuse2","helptch",15.0652995707168,0.00740250373109168
"XGBoost Regression","avoiddrg","helptch",14.8119575852688,0.0072780213081755
"XGBoost Regression","ssomatic","helptch",14.5984306737207,0.00717310246789593
"XGBoost Regression","injhepc","helptch",14.5274789940006,0.00713823956514449
"XGBoost Regression","sshares","helptch",14.3521258880449,0.00705207785193046
"XGBoost Regression","emotion2","helptch",13.8554557490598,0.00680803341459942
"XGBoost Regression","smcope","helptch",13.6735655063566,0.00671865960600441
"XGBoost Regression","street2","helptch",12.6783353253907,0.00622964210633155
"XGBoost Regression","cigok","helptch",12.6677962876215,0.00622446363204748
"XGBoost Regression","frhouse2","helptch",12.6635457519115,0.00622237508370468
"XGBoost Regression","smokstat3","helptch",12.6417664706792,0.00621167358986276
"XGBoost Regression","snifdam","helptch",12.5213881704867,0.00615252436338144
"XGBoost Regression","youth","helptch",12.3613400661,0.00607388293416086
"XGBoost Regression","numeffects","helptch",11.7152830826053,0.00575643559709542
"XGBoost Regression","smbkfrnd","helptch",10.5846950598913,0.00520090850537167
"XGBoost Regression","likeskl","helptch",10.5764433215717,0.00519685392129835
"XGBoost Regression","schdrg","helptch",10.3165655962003,0.00506916008934636
"XGBoost Regression","drunkok","helptch",9.94389502386446,0.00488604422834176
"XGBoost Regression","avoidal","helptch",9.49050408252571,0.00466326550966119
"XGBoost Regression","heradd","helptch",9.48547900785708,0.00466079638292335
"XGBoost Regression","steals","helptch",9.34202517367552,0.00459030873428526
"XGBoost Regression","seefrnds2","helptch",9.31676291157143,0.00457789583876973
"XGBoost Regression","sports","helptch",9.28704059014365,0.00456329144313637
"XGBoost Regression","shops2","helptch",9.28538325835927,0.00456247709459588
